ID,DocCount,att
1372,4,0.0020964360587002063
1373,1,0.0021231422505307703
1374,2,0.0020325203252032657
1375,2,0.0017574692442882105
1376,1,0.0024752475247524757
1377,1,0.0019493177387914324
1378,2,0.0020408163265306046
1379,3,0.001677852348993286
1380,4,0.00100603621730383
1381,5,0.001763668430335086
1382,1,0.0025000000000000027
1383,12,0.0009025270758122568
1384,2,0.0017605633802816772
1385,2,0.001798561151079122
1386,1,0.0018018018018017964
1387,1,0.0017985611510791416
1388,1,0.0014513788098693822
1389,8,0.0012755102040816378
1390,1,0.002173913043478264
1391,3,0.0008787346221441103
1392,1,0.0018281535648994392
1393,2,0.002512562814070346
1394,6,0.0012903225806451563
1395,2,0.0012903225806451652
1396,2,0.0018348623853211032
1397,1,0.0018018018018017845
1398,1,0.001848428835489834
1399,4,0.0018484288354898332
1400,3,0.0008460236886632664
1401,1,0.0016666666666666668
1402,61,0.0008460236886632824
1403,1,0.0014749262536872983
1404,1,0.001610305958132047
1405,1,0.0008453085376162227
1406,2,0.0009532888465204898
1407,2,0.0017391304347826133
1408,1,0.0018867924528302071
1409,1,0.0008326394671107385
1410,2,0.000839630562552463
1411,2,0.0008375209380234465
1412,1,0.0008237232289950418
1413,2,0.0018691588785046615
1414,1,0.0018552875695732984
1415,1,0.0018552875695732798
1416,1,0.0018939393939393892
1417,1,0.0018518518518518528
1418,1,0.001855287569573282
1419,3,0.0018587360594795569
1420,1,0.00142857142857143
1421,1,0.0014367816091953936
1422,2,0.0018726591760299498
1423,4,0.0018726591760299667
1424,2,0.0011481056257175567
1425,1,0.0008319467554076695
1426,1,0.0018587360594795438
1427,5,0.0008326394671107437
1428,2,0.001858736059479563
1429,7,0.0018656716417910445
1430,3,0.0018518518518518662
1431,1,0.001831501831501822
1432,3,0.001838235294117661
1433,1,0.0018315018315018497
1434,3,0.0008183306055646554
1435,1,0.0008389261744966591
1436,1,0.0008375209380234382
1437,5,0.0018656716417910293
1438,25,0.0018796992481202824
1439,2,0.0018796992481203059
1440,2,0.0008084074373484185
1441,10,0.0008071025020177398
1442,1,0.0018484288354898156
1443,1,0.00113895216400911
1444,1,0.000825082508250837
1445,1,0.0008554319931565457
1446,1,0.001964636542239683
1447,1,0.0008143322475569983
1448,1,0.0008285004142501986
1449,2,0.0008077544426494301
1450,51,0.0018656716417910463
1451,1,0.0018656716417910636
1452,1,0.0018450184501844975
1453,2,0.001883239171374773
1454,1,0.0018726591760299671
1455,1,0.0018656716417910428
1456,3,0.0018484288354898406
1457,1,0.001862197392923657
1458,2,0.0018587360594795469
1459,1,0.0013404825737265355
1460,3,0.000814332247557022
1461,1,0.0019342359767891624
1462,2,0.001077586206896559
1463,3,0.0018518518518518532
1464,1,0.0008123476848090963
1465,4,0.0008190008190008043
1466,24,0.0018552875695732624
1467,1,0.0008110300081103153
1468,1,0.001897533206831137
1469,7,0.0018484288354898451
1470,17,0.001851851851851857
1471,1,0.0016155088852988558
1472,2,0.0019646365422396946
1473,1,0.0009216589861750972
1474,9,0.001237623762376235
1475,1,0.0008090614886731377
1476,7,0.001848428835489837
1477,4,0.0008097165991902851
1478,2,0.0018726591760299528
1479,1,0.0018621973929236549
1480,1,0.0017391304347826081
1481,1,0.0017452006980802782
1482,3,0.0014409221902017232
1483,3,0.0008084074373484441
1484,3,0.0017391304347826098
1485,1,0.001063829787234046
1486,2,0.0010660980810234533
1487,1,0.0012360939431396798
1488,1,0.0012690355329949379
1489,1,0.001964636542239685
1490,1,0.0007942811755361495
1491,1,0.000793650793650797
1492,1,0.001956947162426622
1493,1,0.0015220700152207074
1494,1,0.0008032128514056146
1495,2,0.0008795074758135449
1496,17,0.0008795074758135229
1497,1,0.000879507475813548
1498,1,0.0008680555555555414
1499,10,0.0008244023083264567
1500,4,0.0008019246190857952
1501,2,0.002375296912113997
1502,1,0.002309468822170888
1503,1,0.0008613264427217954
1504,1,0.0012300123001229893
1505,1,0.0013495276653171366
1506,2,0.0007818608287724789
1507,18,0.000807754442649432
1508,2,0.000760456273764247
1509,4,0.0008090614886731411
1510,2,0.0021598272138228856
1511,1,0.002159827213822885
1512,3,0.002032520325203249
1513,8,0.00144717800289435
1514,2,0.0014858841010401145
1515,14,0.0012886597938144332
1516,1,0.0015649452269170653
1517,3,0.001960784313725496
1518,4,0.0016977928692699482
1519,1,0.0015360983102918713
1520,1,0.001508295625942688
1521,1,0.0013736263736263746
1522,2,0.0014641288433382064
1523,1,0.001400560224089646
1524,1,0.0015898251192368804
1525,1,0.0024038461538461627
1526,1,0.001253132832080203
1527,4,0.0013089005235602193
1528,4,0.0013422818791946282
1529,1,0.0015797788309636703
1530,3,0.0015649452269170644
1531,1,0.001564945226917056
1532,3,0.001879699248120292
1533,2,0.0009999999999999922
1534,2,0.0013458950201884247
1535,2,0.0014285714285714286
1536,1,0.0011976047904191682
1537,1,0.0012886597938144304
1538,2,0.0014619883040935576
1539,1,0.0015015015015014854
1540,1,0.0012936610608020632
1541,1,0.0015479876160990691
1542,1,0.001377410468319567
1543,3,0.0013774104683195731
1544,1,0.0015527950310558992
1545,1,0.0015527950310558862
1546,4,0.0019267822736030791
1547,2,0.0016556291390728704
1548,1,0.0015503875968992304
1549,1,0.0015455950540958414
1550,1,0.0012836970474967883
1551,1,0.001293661060802076
1552,2,0.001333333333333339
1553,1,0.0015455950540958178
1554,1,0.0015243902439024285
1555,1,0.0013245033112582814
1556,1,0.0015847860538827391
1557,2,0.0012787723785166161
1558,1,0.0014164305949008462
1559,1,0.0013698630136986462
1560,1,0.0014064697609001383
1561,1,0.0013605442176870756
1562,1,0.0016501650165016402
1563,1,0.0014245014245014309
1564,1,0.0015479876160990717
1565,3,0.0012515644555694725
1566,2,0.001282051282051275
1567,12,0.0012515644555694447
1568,2,0.0014409221902017487
1569,1,0.0014814814814814881
1570,2,0.0019417475728155276
1571,5,0.0014326647564469946
1572,2,0.0016666666666666605
1573,1,0.0007710100231302949
1574,1,0.0009363295880149983
1575,1,0.002109704641350215
1576,13,0.0019531249999999842
1577,6,0.0019083969465648867
1578,1,0.0019880715705765497
1579,7,0.001183431952662729
1580,2,0.0015105740181268886
1581,1,0.000911577028258888
1582,5,0.0011614401858304247
1583,1,0.001158748551564325
1584,3,0.001160092807424584
1585,1,0.000817661488143921
1586,2,0.0012150668286755905
1587,5,0.0019342359767891637
1588,1,0.0008460236886632675
1589,1,0.0008503401360544045
1590,1,0.0020325203252032535
1591,1,0.0008474576271186489
1592,1,0.0013297872340425456
1593,17,0.0011834319526627364
1594,1,0.0012091898428053134
1595,1,0.0017825311942958836
1596,2,0.0017825311942959111
1597,1,0.0019011406844106579
1598,5,0.0012468827930174633
1599,8,0.0021186440677965906
1600,1,0.0007949125596184428
1601,1,0.0008802816901408553
1602,1,0.0018867924528301813
1603,1,0.0010235414534288817
1604,3,0.0018484288354898312
1605,3,0.0018975332068311133
1606,1,0.0007824726134585378
1607,1,0.0008403361344537823
1608,1,0.0008503401360544377
1609,1,0.0015873015873015808
1610,4,0.0008488964346349739
1611,3,0.0009950248756219128
1612,1,0.0008561643835616483
1613,1,0.0008163265306122384
1614,1,0.0008424599831508115
1615,1,0.0009107468123861549
1616,2,0.0013850415512465463
1617,2,0.0011507479861910313
1618,1,0.0011534025374855849
1619,4,0.0010741138560687352
1620,2,0.0010741138560687292
1621,1,0.0015576323987538882
1622,1,0.0015576323987538912
1623,41,0.0010080645161290296
1624,10,0.0010070493454179333
1625,1,0.0010060362173038235
1626,1,0.0007923930269413467
1627,2,0.000957854406130268
1628,1,0.001089324618736385
1629,4,0.0010893246187363816
1630,2,0.0010266940451745413
1631,19,0.0010266940451745487
1632,1,0.0009242144177449229
1633,1,0.0011534025374855886
1634,4,0.0011933174224343672
1635,3,0.0008474576271186414
1636,1,0.0010881392818280653
1637,2,0.0019193857965450918
1638,3,0.0012578616352201376
1639,1,0.0008658008658008592
1640,4,0.0011494252873563058
1641,1,0.0018050541516245358
1642,1,0.0008787346221441117
1643,2,0.0011135857461024514
1644,1,0.0017985611510791446
1645,2,0.0012091898428053234
1646,2,0.0012004801920768465
1647,1,0.0007757951900698211
1648,1,0.0007763975155279417
1649,2,0.0017953321364452511
1650,5,0.0013020833333333179
1651,1,0.0011627906976744277
1652,1,0.0011574074074074143
1653,1,0.0013210039630118897
1654,1,0.001154734411085467
1655,3,0.0011547344110854462
1656,3,0.0011123470522803147
1657,10,0.0011918951132300405
1658,3,0.0011507479861910378
1659,1,0.0011481056257175528
1660,1,0.0011467889908256998
1661,4,0.0011467889908257011
1662,4,0.0013368983957219172
1663,1,0.001314060446780551
1664,1,0.0021645021645021775
1665,1,0.0011467889908256864
1666,1,0.00184842883548985
1667,7,0.0011312217194569991
1668,2,0.00183823529411766
1669,1,0.001086956521739126
1670,2,0.0013605442176870776
1671,25,0.001136363636363626
1672,1,0.00113250283125709
1673,1,0.0013642564802182617
1674,1,0.002169197396963119
1675,1,0.002159827213822892
1676,5,0.0019047619047618991
1677,63,0.0011655011655011703
1678,2,0.0007788161993769562
1679,1,0.0007788161993769295
1680,8,0.0016051364365971075
1681,3,0.0007788161993769356
1682,3,0.0012484394506866378
1683,3,0.0018761726078799124
1684,1,0.001481481481481476
1685,1,0.0014814814814814855
1686,2,0.0009380863039399696
1687,11,0.0011086474501108515
1688,2,0.001356852103120744
1689,1,0.0013157894736842064
1690,3,0.0013140604467805459
1691,1,0.0013966480446927546
1692,2,0.0018621973929236423
1693,1,0.0015151515151515128
1694,1,0.001319261213720327
1695,1,0.0012210012210012206
1696,1,0.0015037593984962298
1697,1,0.0013351134846461762
1698,2,0.0007204610951008878
1699,1,0.0018621973929236696
1700,1,0.001223990208078347
1701,2,0.0012091898428053115
1702,1,0.0013297872340425534
1703,1,0.0012886597938144462
1704,1,0.0010131712259371754
1705,1,0.0010449320794148498
1706,1,0.0007396449704142143
1707,1,0.0009242144177449294
1708,2,0.001298701298701306
1709,1,0.0009242144177449147
1710,1,0.00104821802935012
1711,1,0.0009337068160597606
1712,1,0.0009310986964618331
1713,1,0.0007843137254901985
1714,3,0.0007117437722419979
1715,1,0.0007581501137225032
1716,1,0.0007836990595611299
1717,1,0.0007570022710068302
1718,4,0.0007662835249042041
1719,4,0.0008857395925597616
1720,1,0.001140250855188135
1721,4,0.0017241379310344801
1722,1,0.0007215007215007026
1723,6,0.0007163323782234977
1724,1,0.000769230769230751
1725,1,0.0007037297677691894
1726,2,0.000741839762611274
1727,1,0.0007262164124909279
1728,1,0.0007272727272727257
1729,2,0.0019230769230769182
1730,1,0.0007380073800738053
1731,1,0.0006978367062107449
1732,1,0.0007598784194528845
1733,1,0.0006963788300835558
1734,7,0.0014064697609001446
1735,2,0.0007288629737609337
1736,1,0.001831501831501844
1737,1,0.0018315018315018328
1738,1,0.0007304601899196481
1739,1,0.001305483028720625
1740,10,0.0007288629737609439
1741,2,0.001302083333333329
1742,1,0.0006968641114982359
1743,2,0.0010471204188481583
1744,1,0.001779359430604986
1745,1,0.000704721634954194
1746,1,0.0009532888465204972
1747,3,0.0012254901960784374
1748,4,0.0010309278350515492
1749,1,0.0009689922480620183
1750,12,0.0007818608287724772
1751,1,0.000781860828772493
1752,3,0.0009765625000000093
1753,1,0.0013966480446927316
1754,1,0.000724637681159435
1755,2,0.000698812019566719
1756,2,0.0009606147934678344
1757,2,0.0009451795841209787
1758,1,0.0009596928982725561
1759,1,0.0006993006993007068
1760,2,0.0009569377990430431
1761,2,0.0014705882352941328
1762,1,0.0006821282401091252
1763,1,0.0014641288433382255
1764,1,0.0014598540145985507
1765,1,0.0014598540145985416
1766,1,0.0009199632014719456
1767,6,0.0010121457489878551
1768,7,0.0014556040756914064
1769,1,0.000974658869395709
1770,1,0.0007621951219511976
1771,1,0.0014388489208633044
1772,2,0.0009569377990430492
1773,1,0.0008960573476702611
1774,2,0.0009242144177449211
1775,1,0.0014224751066856415
1776,1,0.0008733624454148414
1777,1,0.0009242144177449021
1778,1,0.0007501875468867334
1779,3,0.0009267840593141732
1780,1,0.0018587360594795503
1781,1,0.0007451564828613982
1782,2,0.0013262599469495893
1783,1,0.0007587253414264171
1784,1,0.0009140767824497098
1785,1,0.0007462686567164128
1786,1,0.0017361111111110945
1787,14,0.0006958942240779431
1788,2,0.0007581501137225385
1789,1,0.0008333333333333429
1790,11,0.0009960159362549811
1791,1,0.0008326394671107351
1792,1,0.0007067137809187209
1793,1,0.0007358351729212612
1794,3,0.0007117437722419989
1795,17,0.0007418397626112701
1796,3,0.0007107320540156348
1797,2,0.0008826125330979629
1798,1,0.001297016861219199
1799,1,0.001430615164520743
1800,1,0.0013280212483399692
1801,2,0.000723065798987714
1802,1,0.000905797101449282
1803,1,0.0015698587127158559
1804,2,0.0008849557522123713
1805,3,0.0007968127490040088
1806,1,0.0008733624454148271
1807,1,0.0008904719501335831
1808,28,0.0007587253414263939
1809,1,0.0007052186177715213
1810,1,0.0007147962830593189
1811,8,0.0007017543859649093
1812,2,0.000718390804597704
1813,21,0.0007299270072992743
1814,1,0.000842459983150799
1815,3,0.0008424599831508008
1816,1,0.000842459983150787
1817,1,0.0009049773755656044
1818,30,0.000904977375565614
1819,2,0.0007007708479327306
1820,1,0.0007067137809187342
1821,2,0.001302083333333313
1822,2,0.0009416195856873801
1823,1,0.000842459983150785
1824,1,0.0008810572687224582
1825,3,0.0018214936247723029
1826,4,0.002217294900221733
1827,11,0.0007256894049346978
1828,4,0.0007407407407407237
1829,1,0.0016611295681062987
1830,5,0.002288329519450783
1831,1,0.0022883295194508005
1832,2,0.0007412898443291449
1833,1,0.0006618133686300538
1834,1,0.0007587253414263956
1835,2,0.0007587253414263942
1836,3,0.0010570824524312888
1837,1,0.0016233766233766365
1838,1,0.0024271844660194324
1839,2,0.001736111111111125
1840,4,0.000714285714285717
1841,1,0.0006119951040391514
1842,1,0.0010729613733905757
1843,1,0.0009182736455463658
1844,1,0.0010090817356205877
1845,1,0.0010672358591248576
1846,1,0.0008643042350907416
1847,1,0.0006230529595015547
1848,1,0.0006930006930007
1849,1,0.000738552437223045
1850,2,0.001715265866209254
1851,2,0.0017574692442882235
1852,1,0.00077881619937694
1853,2,0.0006811989100817273
1854,1,0.001647446457990118
1855,2,0.0010869565217391432
1856,3,0.0016474464579901188
1857,1,0.000853242320819113
1858,4,0.0015267175572519242
1859,2,0.0011600928074245944
1860,2,0.0008795074758135249
1861,2,0.0007446016381236016
1862,1,0.0017667844522968185
1863,2,0.0007390983000739084
1864,1,0.0007886435331230463
1865,3,0.0008481764206954951
1866,2,0.0007501875468867044
1867,1,0.0008613264427217752
1868,1,0.0009596928982725411
1869,6,0.000865051903114191
1870,2,0.0007917656373713565
1871,1,0.0008097165991902955
1872,4,0.0008183306055646357
1873,7,0.0007794232268121565
1874,1,0.0008130081300813037
1875,2,0.0007782101167315283
1876,3,0.0012330456226880477
1877,1,0.0008474576271186533
1878,3,0.0013869625520111033
1879,1,0.0007194244604316509
1880,15,0.0007194244604316472
1881,1,0.0007194244604316652
1882,3,0.0011389521640091005
1883,1,0.0008223684210526412
1884,4,0.0008354218880534649
1885,1,0.0007942811755361434
1886,1,0.0008688097306689823
1887,1,0.0008688097306689695
1888,2,0.0007072135785007062
1889,1,0.0007097232079489113
1890,1,0.0007082152974504358
1891,1,0.0007097232079488939
1892,2,0.0007097232079488907
1893,1,0.0006934812760055575
1894,1,0.0008628127696289744
1895,2,0.0008326394671107308
1896,1,0.0007022471910112231
1897,3,0.0009569377990430632
1898,1,0.0008326394671107512
1899,1,0.0016891891891891904
1900,2,0.0008445945945946044
1901,1,0.0008424599831508147
1902,4,0.0008064516129032233
1903,3,0.000811030008110304
1904,1,0.0008090614886731542
1905,1,0.0007336757153338204
1906,1,0.0007256894049346783
1907,1,0.0007002801120448296
1908,3,0.0013440860215053738
1909,4,0.0006988120195667574
1910,3,0.0008058017727639007
1911,3,0.0008038585209003194
1912,1,0.0009099181073703336
1913,1,0.0007980845969672776
1914,1,0.0008375209380234508
1915,1,0.0009496676163342913
1916,7,0.0007987220447284296
1917,3,0.000803858520900312
1918,3,0.0008347245409015042
1919,2,0.0007102272727272661
1920,1,0.0006743088334457152
1921,1,0.000823045267489733
1922,6,0.0008347245409015182
1923,3,0.0010695187165775336
1924,1,0.0007698229407236319
1925,1,0.000748502994011989
1926,3,0.0007501875468867345
1927,1,0.0008130081300812913
1928,1,0.001416430594900826
1929,1,0.0007429420505200612
1930,4,0.0006587615283267507
1931,1,0.0014204545454545268
1932,1,0.0008278145695364354
1933,1,0.0014044943820224727
1934,3,0.0008488964346349691
1935,1,0.001430615164520746
1936,2,0.0012180267965895266
1937,1,0.0008203445447087924
1938,1,0.0008183306055646354
1939,2,0.0008237232289950555
1940,1,0.0009049773755656024
1941,1,0.0006666666666666628
1942,2,0.0013850415512465372
1943,2,0.0008695652173913099
1944,2,0.0007412898443291342
1945,1,0.0014771048744460916
1946,1,0.0015822784810126814
